Member,Order,SKU,Created On,Description,group
M32039,7814640,15669983,26-08-2012 15:51,Other Dry Fruits,train
M32039,7814640,15668378,26-08-2012 15:51,Other Vegetables,train
M32039,7814640,15668685,26-08-2012 15:51,Beans,train
M32039,7816457,15669878,31-08-2012 13:02,Toor Dal,train
M32039,7816457,15668379,31-08-2012 13:02,Other Vegetables,train
M32039,7816457,15668520,31-08-2012 13:02,Bread,train
M32039,7816457,15669860,31-08-2012 13:02,Moong Dal,train
M32039,7816457,15668467,31-08-2012 13:02,Beans,train
M32039,7816457,15669773,31-08-2012 13:02,Urad Dal,train
M32039,7816457,15669885,31-08-2012 13:02,Moong Dal,train
M32039,7816457,15669864,31-08-2012 13:02,Other Dals,train
M32039,7816457,15669764,31-08-2012 13:02,Besan,train
M32039,7820622,15668468,8/9/12 23:32,Beans,train
M32039,7820622,15668520,8/9/12 23:32,Bread,train
M32039,7820622,15668459,8/9/12 23:32,Gourd & Cucumber,train
M32039,7820622,15668378,8/9/12 23:32,Other Vegetables,train
M32039,7831793,15668520,21-12-2011 22:10,Bread,train
M32039,7831793,15668378,21-12-2011 22:10,Other Vegetables,train
M32039,7831793,15668467,21-12-2011 22:10,Beans,train
M32039,7832005,15668381,29-12-2011 19:46,Other Vegetables,train
M32039,7832005,15668520,29-12-2011 19:46,Bread,train
M32039,7832162,15668379,3/12/11 11:53,Other Vegetables,train
M32039,7832162,15668459,3/12/11 11:53,Gourd & Cucumber,train
M32039,7832162,15668520,3/12/11 11:53,Bread,train
M32039,7832404,15668467,8/12/11 15:54,Beans,train
M32039,7832404,15668378,8/12/11 15:54,Other Vegetables,train
M32039,7832546,15668459,14-12-2011 18:30,Gourd & Cucumber,train
M32039,7832546,15668378,14-12-2011 18:30,Other Vegetables,train
M32039,7832546,15668381,14-12-2011 18:30,Other Vegetables,train
M32039,7832546,15668520,14-12-2011 18:30,Bread,train
M32039,7832546,15668467,14-12-2011 18:30,Beans,train
M32039,7833348,15668378,8/1/12 17:17,Other Vegetables,train
M32039,7833348,15668459,8/1/12 17:17,Gourd & Cucumber,train
M32039,7833348,7621702,8/1/12 17:17,"Glucose, Marie & Milk Biscuits",train
M32039,7833348,15668520,8/1/12 17:17,Bread,train
M32039,7833348,7753740,8/1/12 17:17,Health Drinks,train
M32039,7833673,15668468,24-01-2012 21:59,Beans,train
M32039,7833673,15668379,24-01-2012 21:59,Other Vegetables,train
M32039,7833673,15668381,24-01-2012 21:59,Other Vegetables,train
M32039,7833673,7621702,24-01-2012 21:59,"Glucose, Marie & Milk Biscuits",train
M32039,7833673,15669802,24-01-2012 21:59,Cashews,train
M32039,7833673,7587656,24-01-2012 21:59,Organic Rice & Rice Products,train
M32039,7835140,15668459,31-01-2012 10:12,Gourd & Cucumber,train
M32039,7835140,15669859,31-01-2012 10:12,Toor Dal,train
M32039,7835140,15669765,31-01-2012 10:12,Urad Dal,train
M32039,7835140,7753740,31-01-2012 10:12,Health Drinks,train
M32039,7835953,15669765,19-02-2012 21:21,Urad Dal,train
M32039,7835953,15668465,19-02-2012 21:21,Root Vegetables,train
M32039,7835953,15668379,19-02-2012 21:21,Other Vegetables,train
M32039,7835953,15668459,19-02-2012 21:21,Gourd & Cucumber,train
M32039,7835953,7621702,19-02-2012 21:21,"Glucose, Marie & Milk Biscuits",train
M32039,7835953,15668381,19-02-2012 21:21,Other Vegetables,train
M32039,7836222,15668468,11/2/12 12:40,Beans,train
M32039,7836222,15669780,11/2/12 12:40,Sugar,train
M32039,7836222,15668520,11/2/12 12:40,Bread,train
M32039,7836222,15669782,11/2/12 12:40,Raw Rice,train
M32039,7839137,15668520,15-03-2012 09:15,Bread,train
M32039,7839137,15668379,15-03-2012 09:15,Other Vegetables,train
M32039,7839137,15668468,15-03-2012 09:15,Beans,train
M32039,7839137,15668381,15-03-2012 09:15,Other Vegetables,train
M32039,7839344,15668459,8/3/12 20:12,Gourd & Cucumber,train
M32039,7839344,15668520,8/3/12 20:12,Bread,train
M32039,7839344,7753740,8/3/12 20:12,Health Drinks,train
M32039,7839344,15668379,8/3/12 20:12,Other Vegetables,train
M32039,7840973,15668468,26-03-2012 21:16,Beans,train
M32039,7840973,15668379,26-03-2012 21:16,Other Vegetables,train
M32039,7840973,15668520,26-03-2012 21:16,Bread,train
M32039,7840973,7621702,26-03-2012 21:16,"Glucose, Marie & Milk Biscuits",train
M32039,7844695,15668520,12/4/12 11:01,Bread,train
M32039,7850233,15668379,13-05-2012 21:00,Other Vegetables,train
M32039,7850233,15668468,13-05-2012 21:00,Beans,train
M32039,7850233,15668520,13-05-2012 21:00,Bread,train
M32039,7850233,15668381,13-05-2012 21:00,Other Vegetables,train
M32039,7852108,15668379,22-05-2012 22:22,Other Vegetables,train
M32039,7852108,15668520,22-05-2012 22:22,Bread,train
M32039,7854798,7569802,30-05-2012 08:39,Namkeen,train
M32039,7854798,7569798,30-05-2012 08:39,Namkeen,train
M32039,7854798,15668520,30-05-2012 08:39,Bread,train
M32039,7857004,7569798,7/6/12 14:25,Namkeen,train
M32039,7857004,15669817,7/6/12 14:25,Whole Spices,train
M32039,7857004,15668520,7/6/12 14:25,Bread,train
M32039,7857004,15668379,7/6/12 14:25,Other Vegetables,train
M32039,7857004,15669881,7/6/12 14:25,Sooji & Rava,train
M32039,7857004,7569802,7/6/12 14:25,Namkeen,train
M32039,7857004,15668454,7/6/12 14:25,Brinjals,train
M32039,7857004,15669983,7/6/12 14:25,Other Dry Fruits,train
M32039,7858732,15669976,14-06-2012 15:01,Almonds,train
M32039,7858732,15668379,14-06-2012 15:01,Other Vegetables,train
M32039,7858732,15668520,14-06-2012 15:01,Bread,train
M32039,7858732,15668459,14-06-2012 15:01,Gourd & Cucumber,train
M32039,7998175,15668460,23-04-2014 00:16,Gourd & Cucumber,train
M32039,7998175,7572310,23-04-2014 00:16,Namkeen,train
M32039,8022349,15669859,2/5/14 23:02,Toor Dal,train
M32039,8022349,15669866,2/5/14 23:02,Other Dals,train
M32039,8022349,15668468,2/5/14 23:02,Beans,train
M32039,8022349,15668379,2/5/14 23:02,Other Vegetables,train
M32039,8022349,15669778,2/5/14 23:02,Other Dals,train
M32039,8022349,15668381,2/5/14 23:02,Other Vegetables,train
M32039,8022349,15668460,2/5/14 23:02,Gourd & Cucumber,train
M32039,8022349,15669864,2/5/14 23:02,Other Dals,train
M32039,8264033,15669780,29-12-2013 19:54,Sugar,train
M32039,8264033,7580808,29-12-2013 19:54,Sunflower Oils,train
M32039,8264033,34992815,29-12-2013 19:54,Cookies,train
M32039,8339644,7625677,30-11-2013 09:59,Shampoo,train
M32039,8339644,15669780,30-11-2013 09:59,Sugar,train
M32039,8369776,15669778,8/11/13 23:30,Other Dals,train
M32039,8369776,15669764,8/11/13 23:30,Besan,train
M32039,8369776,15669780,8/11/13 23:30,Sugar,train
M32039,8369776,15669872,8/11/13 23:30,Avalakki / Poha,train
M32039,8369776,15669859,8/11/13 23:30,Toor Dal,train
M32039,8369776,15669864,8/11/13 23:30,Other Dals,train
M32039,8369776,15669885,8/11/13 23:30,Moong Dal,train
M32039,8369776,15669988,8/11/13 23:30,Other Dals,train
M32039,8383371,15669886,16-11-2013 23:57,Sooji & Rava,train
M32039,8383371,15669958,16-11-2013 23:57,Other Dry Fruits,train
M32039,8383371,15669799,16-11-2013 23:57,Raisins,train
M32039,8383371,15670010,16-11-2013 23:57,Almonds,train
M32039,8383371,15669861,16-11-2013 23:57,Raw Peanuts,train
M32039,8383371,15668378,16-11-2013 23:57,Other Vegetables,train
M32409,6439325,15668378,4/10/14 10:08,Other Vegetables,train
M32409,6439325,7593949,4/10/14 10:08,Cream Biscuits,train
M32409,6439325,15668458,4/10/14 10:08,Brinjals,train
M32409,6439325,15668381,4/10/14 10:08,Other Vegetables,train
M32409,6439325,15668520,4/10/14 10:08,Bread,train
M32409,6439325,7579697,4/10/14 10:08,Cream Biscuits,train
M32409,6439325,15668688,4/10/14 10:08,Root Vegetables,train
M32409,6439325,15668460,4/10/14 10:08,Gourd & Cucumber,train
M32409,6439360,15669879,4/10/14 10:00,Other Dals,train
M32409,6439360,15669790,4/10/14 10:00,Other Rice Products,train
M32409,6439360,15669866,4/10/14 10:00,Other Dals,train
M32409,6439360,15669872,4/10/14 10:00,Avalakki / Poha,train
M32409,6439360,15669886,4/10/14 10:00,Sooji & Rava,train
M32409,6439360,15669785,4/10/14 10:00,Boiled Rice,train
M32409,6439360,34986129,4/10/14 10:00,Whole Spices,train
M32409,6439360,15669862,4/10/14 10:00,Other Dals,train
M32409,6439360,15669777,4/10/14 10:00,Urad Dal,train
M32409,6439360,15669804,4/10/14 10:00,Cashews,train
M32409,6439360,15669824,4/10/14 10:00,Raw Rice,train
M32409,6439360,7582053,4/10/14 10:00,Health Drinks,train
M32409,6439360,7578351,4/10/14 10:00,Chinese Noodles,train
M32409,6439360,34934318,4/10/14 10:00,Organic Masalas & Spices,train
M32409,6439360,34990046,4/10/14 10:00,Phenyles & Acids,train
M32409,6439360,7569803,4/10/14 10:00,Namkeen,train
M32409,6439360,15669860,4/10/14 10:00,Moong Dal,train
M32409,6439360,7579697,4/10/14 10:00,Cream Biscuits,train
M32409,6439360,34987566,4/10/14 10:00,Whole Spices,train
M32409,6439360,7613347,4/10/14 10:00,Honey,train
M32409,6439360,15669811,4/10/14 10:00,Almonds,train
M32409,6439360,15669789,4/10/14 10:00,Boiled Rice,train
M32409,6439360,15669878,4/10/14 10:00,Toor Dal,train
M32409,6439360,15669764,4/10/14 10:00,Besan,train
M32409,6439360,15669817,4/10/14 10:00,Whole Spices,train
M32409,6439360,15669864,4/10/14 10:00,Other Dals,train
M32409,6439360,34986125,4/10/14 10:00,Whole Spices,train
M32409,6439360,15669778,4/10/14 10:00,Other Dals,train
M32409,6439360,7630967,4/10/14 10:00,Regular Pasta,train
M32409,6457975,15668473,20-09-2014 11:39,Beans,train
M32409,6457975,15669878,20-09-2014 11:39,Toor Dal,train
M32409,6457975,7593949,20-09-2014 11:39,Cream Biscuits,train
M32409,6457975,7579697,20-09-2014 11:39,Cream Biscuits,train
M32409,6457975,15668688,20-09-2014 11:39,Root Vegetables,train
M32409,6457975,15668381,20-09-2014 11:39,Other Vegetables,train
M32409,6457975,15668458,20-09-2014 11:39,Brinjals,train
M32409,6457975,15668520,20-09-2014 11:39,Bread,train
M32409,6457975,34938526,20-09-2014 11:39,Other Sweets,train
M32409,6457975,15668460,20-09-2014 11:39,Gourd & Cucumber,train
M32409,6481313,15668381,27-09-2014 10:28,Other Vegetables,train
M32409,6481313,15668460,27-09-2014 10:28,Gourd & Cucumber,train
M32409,6481313,7579697,27-09-2014 10:28,Cream Biscuits,train
M32409,6481313,15668688,27-09-2014 10:28,Root Vegetables,train
M32409,6481313,15668378,27-09-2014 10:28,Other Vegetables,train
M32409,6481313,7593949,27-09-2014 10:28,Cream Biscuits,train
M32409,6481313,15668473,27-09-2014 10:28,Beans,train
M32409,6500391,15668473,14-09-2014 09:58,Beans,train
M32409,6500391,7593949,14-09-2014 09:58,Cream Biscuits,train
M32409,6500391,15668458,14-09-2014 09:58,Brinjals,train
M32409,6500391,7579697,14-09-2014 09:58,Cream Biscuits,train
M32409,6500391,15668378,14-09-2014 09:58,Other Vegetables,train
M32409,6500391,15668381,14-09-2014 09:58,Other Vegetables,train
M32409,6500391,15668460,14-09-2014 09:58,Gourd & Cucumber,train
M32409,6500391,15668688,14-09-2014 09:58,Root Vegetables,train
M32409,6532863,15668458,5/9/14 20:25,Brinjals,train
M32409,6532863,15668473,5/9/14 20:25,Beans,train
M32409,6532863,15668460,5/9/14 20:25,Gourd & Cucumber,train
M32409,6532863,15668381,5/9/14 20:25,Other Vegetables,train
M32409,6532863,15668378,5/9/14 20:25,Other Vegetables,train
M32409,6532863,15668688,5/9/14 20:25,Root Vegetables,train
M32409,6571342,15668688,30-08-2014 08:48,Root Vegetables,train
M32409,6571342,15668520,30-08-2014 08:48,Bread,train
M32409,6571342,15668473,30-08-2014 08:48,Beans,train
M32409,6571342,15668381,30-08-2014 08:48,Other Vegetables,train
M32409,6571342,15668458,30-08-2014 08:48,Brinjals,train
M32409,6571342,7579697,30-08-2014 08:48,Cream Biscuits,train
M32409,6571342,15668460,30-08-2014 08:48,Gourd & Cucumber,train
M32409,6571342,7593949,30-08-2014 08:48,Cream Biscuits,train
M32409,6571342,15668378,30-08-2014 08:48,Other Vegetables,train
M32409,6572551,7569803,30-08-2014 10:14,Namkeen,train
M32409,6572551,7613347,30-08-2014 10:14,Honey,train
M32409,6572551,7578351,30-08-2014 10:14,Chinese Noodles,train
M32409,6572551,34990046,30-08-2014 10:14,Phenyles & Acids,train
M32409,6572551,7580183,30-08-2014 10:14,Health Drinks,train
M32409,6572551,7630967,30-08-2014 10:14,Regular Pasta,train
M32409,6572650,15669878,30-08-2014 10:08,Toor Dal,train
M32409,6572650,15669778,30-08-2014 10:08,Other Dals,train
M32409,6572650,15669811,30-08-2014 10:08,Almonds,train
M32409,6572650,15669785,30-08-2014 10:08,Boiled Rice,train
M32409,6572650,15669764,30-08-2014 10:08,Besan,train
M32409,6572650,15669824,30-08-2014 10:08,Raw Rice,train
M32409,6572650,15669804,30-08-2014 10:08,Cashews,train
M32409,6572650,15669886,30-08-2014 10:08,Sooji & Rava,train
M32409,6572650,15669872,30-08-2014 10:08,Avalakki / Poha,train
M32409,6572650,15669860,30-08-2014 10:08,Moong Dal,train
M32409,6572650,15669777,30-08-2014 10:08,Urad Dal,train
M32409,6572650,15669817,30-08-2014 10:08,Whole Spices,train
M32409,6572650,15669789,30-08-2014 10:08,Boiled Rice,train
M32409,6572650,34934318,30-08-2014 10:08,Organic Masalas & Spices,train
M32409,6572650,15669864,30-08-2014 10:08,Other Dals,train
M32409,6572650,15669790,30-08-2014 10:08,Other Rice Products,train
M32409,6572650,34987566,30-08-2014 10:08,Whole Spices,train
M32409,6572650,15669862,30-08-2014 10:08,Other Dals,train
M32409,6572650,15669866,30-08-2014 10:08,Other Dals,train
M32409,6572650,15669780,30-08-2014 10:08,Sugar,train
M32409,6572650,34986125,30-08-2014 10:08,Whole Spices,train
M32409,6572650,15669879,30-08-2014 10:08,Other Dals,train
M32409,6572650,34986129,30-08-2014 10:08,Whole Spices,train
M32409,6613908,7593949,23-08-2014 09:03,Cream Biscuits,train
M32409,6613908,7579697,23-08-2014 09:03,Cream Biscuits,train
M32409,6613908,15668597,23-08-2014 09:03,Exotic Vegetables,train
M32409,6613908,15668458,23-08-2014 09:03,Brinjals,train
M32409,6613908,15668460,23-08-2014 09:03,Gourd & Cucumber,train
M32409,6613908,15668520,23-08-2014 09:03,Bread,train
M32409,6613908,15668381,23-08-2014 09:03,Other Vegetables,train
M32409,6613908,15668378,23-08-2014 09:03,Other Vegetables,train
M32409,6613908,15668688,23-08-2014 09:03,Root Vegetables,train
M32409,6635680,15669860,9/8/14 18:51,Moong Dal,train
M32409,6635680,15669778,9/8/14 18:51,Other Dals,train
M32409,6635680,15669879,9/8/14 18:51,Other Dals,train
M32409,6635680,7575499,9/8/14 18:51,Aluminium Foil & Cling Wrap,train
M32409,6635680,15669808,9/8/14 18:51,Other Dry Fruits,train
M32409,6635680,7582053,9/8/14 18:51,Health Drinks,train
M32409,6635680,34986125,9/8/14 18:51,Whole Spices,train
M32409,6635680,15669864,9/8/14 18:51,Other Dals,train
M32409,6635680,15669803,9/8/14 18:51,Cashews,train
M32409,6635680,34990046,9/8/14 18:51,Phenyles & Acids,train
M32409,6635680,34987566,9/8/14 18:51,Whole Spices,train
M32409,6635680,15669785,9/8/14 18:51,Boiled Rice,train
M32409,6635680,15669790,9/8/14 18:51,Other Rice Products,train
M32409,6635680,15668448,9/8/14 18:51,Exotic Vegetables,train
M32409,6635680,15670009,9/8/14 18:51,Almonds,train
M32409,6635680,15668463,9/8/14 18:51,Gourd & Cucumber,train
M32409,6636430,7578351,9/8/14 17:38,Chinese Noodles,train
M32409,6636430,15669764,9/8/14 17:38,Besan,train
M32409,6636430,7630967,9/8/14 17:38,Regular Pasta,train
M32409,6636430,15668381,9/8/14 17:38,Other Vegetables,train
M32409,6636430,15669886,9/8/14 17:38,Sooji & Rava,train
M32409,6636430,15669878,9/8/14 17:38,Toor Dal,train
M32409,6636430,15670009,9/8/14 17:38,Almonds,train
M32409,6636430,15669866,9/8/14 17:38,Other Dals,train
M32409,6636430,15668460,9/8/14 17:38,Gourd & Cucumber,train
M32409,6636430,15669832,9/8/14 17:38,Sugar,train
M32409,6636430,15669777,9/8/14 17:38,Urad Dal,train
M32409,6636430,15669785,9/8/14 17:38,Boiled Rice,train
M32409,6636430,7579698,9/8/14 17:38,Cream Biscuits,train
M32409,6636430,15669879,9/8/14 17:38,Other Dals,train
M32409,6636430,15668688,9/8/14 17:38,Root Vegetables,train
M32409,6636430,15669872,9/8/14 17:38,Avalakki / Poha,train
M32409,6636430,15669862,9/8/14 17:38,Other Dals,train
M32409,6636430,7624770,9/8/14 17:38,Shampoo,train
M32409,6636430,15668378,9/8/14 17:38,Other Vegetables,train
M32409,6636430,7570757,9/8/14 17:38,"Shaving Cream, Foam & Gels",train
M32409,6636430,7570487,9/8/14 17:38,Shaving Blade & Razors,train
M32409,6636430,15669860,9/8/14 17:38,Moong Dal,train
M32409,6636430,7579697,9/8/14 17:38,Cream Biscuits,train
M32409,6712079,15668684,26-07-2014 08:54,Beans,train
M32409,6712079,15668381,26-07-2014 08:54,Other Vegetables,train
M32409,6712079,15668460,26-07-2014 08:54,Gourd & Cucumber,train
M32409,6712079,15668416,26-07-2014 08:54,Banana,train
M32409,6712079,15668458,26-07-2014 08:54,Brinjals,train
M32409,6712079,15668687,26-07-2014 08:54,Root Vegetables,train
M32409,6712079,15668462,26-07-2014 08:54,Gourd & Cucumber,train
M32409,6712079,7579697,26-07-2014 08:54,Cream Biscuits,train
M32409,6712079,29247044,26-07-2014 08:54,Besan,train
M32409,6737798,15669824,13-07-2014 22:00,Raw Rice,train
M32409,6737798,15669778,13-07-2014 22:00,Other Dals,train
M32409,6737798,15669866,13-07-2014 22:00,Other Dals,train
M32409,6737798,15668684,13-07-2014 22:00,Beans,train
M32409,6737798,15669878,13-07-2014 22:00,Toor Dal,train
M32409,6737798,15669887,13-07-2014 22:00,Maida,train
M32409,6737798,34986129,13-07-2014 22:00,Whole Spices,train
M32409,6737798,15668463,13-07-2014 22:00,Gourd & Cucumber,train
M32409,6737798,21408952,13-07-2014 22:00,Whole Spices,train
M32409,6737798,7548498,13-07-2014 22:00,Liquid Soaps & Bars,train
M32409,6737798,15668381,13-07-2014 22:00,Other Vegetables,train
M32409,6737798,15669780,13-07-2014 22:00,Sugar,train
M32409,6737798,15669862,13-07-2014 22:00,Other Dals,train
M32409,6737798,7624788,13-07-2014 22:00,Ghee,train
M32409,6737798,7624770,13-07-2014 22:00,Shampoo,train
M32409,6737798,15668458,13-07-2014 22:00,Brinjals,train
M32409,6737798,7575499,13-07-2014 22:00,Aluminium Foil & Cling Wrap,train
M32409,6737798,15669879,13-07-2014 22:00,Other Dals,train
M32409,6737798,34990046,13-07-2014 22:00,Phenyles & Acids,train
M32409,6737798,15669764,13-07-2014 22:00,Besan,train
M32409,6737798,15668460,13-07-2014 22:00,Gourd & Cucumber,train
M32409,6737798,7630964,13-07-2014 22:00,Regular Pasta,train
M32409,6737798,7582053,13-07-2014 22:00,Health Drinks,train
M32409,6737798,34993758,13-07-2014 22:00,Other Pickle,train
M32409,6737798,15668688,13-07-2014 22:00,Root Vegetables,train
M32409,6807515,15669886,26-06-2014 14:01,Sooji & Rava,train
M32409,6807515,15668378,26-06-2014 14:01,Other Vegetables,train
M32409,6807515,15668460,26-06-2014 14:01,Gourd & Cucumber,train
M32409,6807515,7579697,26-06-2014 14:01,Cream Biscuits,train
M32409,6807515,15670267,26-06-2014 14:01,Toor Dal,train
M32409,6807515,15668381,26-06-2014 14:01,Other Vegetables,train
M32409,6807515,15669879,26-06-2014 14:01,Other Dals,train
M32409,6807515,7637309,26-06-2014 14:01,Mosquito Repellent,train
M32409,6807515,15669866,26-06-2014 14:01,Other Dals,train
M32409,6807515,15669862,26-06-2014 14:01,Other Dals,train
M32409,6807515,15669790,26-06-2014 14:01,Other Rice Products,train
M32409,6807515,15669785,26-06-2014 14:01,Boiled Rice,train
M32409,6807515,15668462,26-06-2014 14:01,Gourd & Cucumber,train
M32409,6807515,7582053,26-06-2014 14:01,Health Drinks,train
M32409,6807515,15669777,26-06-2014 14:01,Urad Dal,train
M32409,6807515,15669789,26-06-2014 14:01,Boiled Rice,train
M32409,6807515,15669778,26-06-2014 14:01,Other Dals,train
M32409,6807515,15669810,26-06-2014 14:01,Almonds,train
M32409,7349799,7579698,17-10-2013 18:14,Cream Biscuits,train
M32409,7349799,15668473,17-10-2013 18:14,Beans,train
M32409,7349799,15668381,17-10-2013 18:14,Other Vegetables,train
M32409,7349799,7593949,17-10-2013 18:14,Cream Biscuits,train
M32409,7349799,15668460,17-10-2013 18:14,Gourd & Cucumber,train
M32409,7349799,15668458,17-10-2013 18:14,Brinjals,train
M32409,7349799,7579697,17-10-2013 18:14,Cream Biscuits,train
M32409,7349799,15668378,17-10-2013 18:14,Other Vegetables,train
M32409,7363913,15668375,26-10-2013 17:04,Root Vegetables,train
M32409,7363913,15668378,26-10-2013 17:04,Other Vegetables,train
M32409,7363913,15669886,26-10-2013 17:04,Sooji & Rava,train
M32409,7363913,15669817,26-10-2013 17:04,Whole Spices,train
M32409,7363913,15669879,26-10-2013 17:04,Other Dals,train
M32409,7363913,7570487,26-10-2013 17:04,Shaving Blade & Razors,train
